ev,mu,s
8.537599E+03,4.394741E-09,3.213644E-10
8.542481E+03,4.431844E-09,3.247357E-10
8.547364E+03,4.418666E-09,3.234565E-10
8.552247E+03,4.186129E-09,3.149193E-10
8.557130E+03,4.326816E-09,3.195193E-10
8.562013E+03,4.581061E-09,3.279789E-10
8.566895E+03,4.315882E-09,3.198003E-10
8.571778E+03,4.459575E-09,3.250477E-10
8.576661E+03,4.310025E-09,3.197778E-10
8.581544E+03,4.344786E-09,3.200389E-10
8.586427E+03,4.385654E-09,3.222883E-10
8.591309E+03,4.490352E-09,3.256181E-10
8.596192E+03,4.114435E-09,3.118679E-10
8.601075E+03,4.374879E-09,3.221468E-10
8.605958E+03,4.266800E-09,3.174009E-10
8.610841E+03,4.281150E-09,3.188079E-10
8.615724E+03,4.258996E-09,3.180451E-10
8.620606E+03,4.388185E-09,3.215871E-10
8.625489E+03,4.437531E-09,3.239119E-10
8.630372E+03,4.139989E-09,3.125494E-10
8.635255E+03,4.135619E-09,3.132364E-10
8.640138E+03,4.178705E-09,3.145253E-10
8.645020E+03,4.005470E-09,3.078527E-10
8.649903E+03,4.228431E-09,3.158630E-10
8.654786E+03,4.239034E-09,3.169538E-10
8.659669E+03,4.324274E-09,3.194881E-10
8.664552E+03,4.120762E-09,3.116272E-10
8.669434E+03,4.416257E-09,3.236696E-10
8.674317E+03,4.092947E-09,3.110167E-10
8.679200E+03,4.151133E-09,3.139564E-10
8.684083E+03,4.196904E-09,3.150640E-10
8.688966E+03,4.140469E-09,3.134105E-10
8.693849E+03,4.326388E-09,3.203958E-10
8.698731E+03,4.253882E-09,3.177353E-10
8.703614E+03,4.249377E-09,3.163991E-10
8.708497E+03,3.977660E-09,3.064300E-10
8.713380E+03,4.174061E-09,3.141350E-10
8.718263E+03,4.333315E-09,3.203916E-10
8.723145E+03,4.204800E-09,3.155042E-10
8.728028E+03,4.147532E-09,3.133582E-10
8.732911E+03,4.099246E-09,3.113390E-10
8.737794E+03,4.228405E-09,3.165408E-10
8.742677E+03,4.304031E-09,3.189546E-10
8.747559E+03,4.290135E-09,3.190683E-10
8.752442E+03,4.099367E-09,3.118785E-10
8.757325E+03,4.182307E-09,3.153054E-10
8.762208E+03,4.262598E-09,3.186345E-10
8.767091E+03,4.038253E-09,3.090643E-10
8.771974E+03,4.165148E-09,3.142520E-10
8.776856E+03,4.268461E-09,3.191517E-10
8.781739E+03,4.109828E-09,3.117292E-10
8.786622E+03,4.124668E-09,3.117075E-10
8.791505E+03,4.191255E-09,3.151329E-10
8.796388E+03,4.143701E-09,3.127477E-10
8.801270E+03,4.225552E-09,3.161578E-10
8.806153E+03,4.189488E-09,3.154788E-10
8.811036E+03,4.115018E-09,3.115122E-10
8.815919E+03,4.107871E-09,3.112801E-10
8.820802E+03,4.151513E-09,3.129078E-10
8.825684E+03,4.093669E-09,3.117933E-10
8.830567E+03,3.871300E-09,3.044679E-10
8.835450E+03,4.060812E-09,3.116501E-10
8.840333E+03,4.081507E-09,3.109415E-10
8.845216E+03,4.263736E-09,3.186112E-10
8.850099E+03,4.006718E-09,3.074201E-10
8.854981E+03,4.228008E-09,3.159690E-10
8.859864E+03,4.146914E-09,3.135829E-10
8.864747E+03,3.919614E-09,3.045776E-10
8.869630E+03,3.897775E-09,3.042105E-10
8.874513E+03,4.134411E-09,3.131873E-10
8.879395E+03,4.049363E-09,3.103569E-10
8.884278E+03,4.020596E-09,3.088248E-10
8.889161E+03,3.905966E-09,3.032933E-10
8.894044E+03,3.951723E-09,3.050408E-10
8.898927E+03,3.846480E-09,3.021143E-10
8.903809E+03,8.805160E-07,5.148991E-09
8.908692E+03,3.931250E-09,3.046611E-10
8.913575E+03,3.873628E-09,3.028160E-10
8.918458E+03,3.781813E-09,2.987421E-10
8.923341E+03,4.138124E-09,3.131999E-10
8.928224E+03,4.109802E-09,3.124160E-10
8.933106E+03,4.070918E-09,3.098548E-10
8.937989E+03,3.857607E-09,3.018867E-10
8.942872E+03,3.852141E-09,3.019393E-10
8.947755E+03,3.998060E-09,3.074752E-10
8.952638E+03,3.811704E-09,3.002748E-10
8.957520E+03,3.980478E-09,3.066934E-10
8.962403E+03,3.958602E-09,3.060694E-10
8.967286E+03,3.945905E-09,3.055951E-10
8.972169E+03,3.961529E-09,3.059227E-10
8.977052E+03,4.708623E-09,3.421799E-10
8.981934E+03,3.883398E-09,3.036340E-10
8.986817E+03,3.628656E-09,2.916192E-10
8.991700E+03,3.719307E-09,2.965401E-10
8.996583E+03,3.556202E-09,2.905923E-10
9.001466E+03,3.606197E-09,2.913437E-10
9.006349E+03,3.533339E-09,2.888116E-10
9.011231E+03,3.556000E-09,2.898419E-10
9.016114E+03,3.534908E-09,2.895510E-10
9.020997E+03,3.651713E-09,2.932569E-10
9.025880E+03,3.683164E-09,2.946792E-10
9.030763E+03,3.735716E-09,2.972376E-10
9.035645E+03,3.622024E-09,2.924330E-10
9.040528E+03,3.752707E-09,2.975610E-10
9.045411E+03,3.597803E-09,2.915523E-10
9.050294E+03,3.712279E-09,2.967316E-10
9.055177E+03,3.548373E-09,2.886602E-10
9.060059E+03,3.504039E-09,2.877182E-10
9.064942E+03,3.567128E-09,2.896046E-10
9.069825E+03,3.534714E-09,2.896786E-10
9.074708E+03,3.517900E-09,2.874515E-10
9.079591E+03,3.720488E-09,2.975088E-10
9.084474E+03,3.495248E-09,2.873007E-10
9.089356E+03,3.437812E-09,2.843191E-10
9.094239E+03,3.532175E-09,2.895784E-10
9.099122E+03,3.314756E-09,2.801704E-10
9.104005E+03,3.600148E-09,2.917785E-10
9.108888E+03,3.675361E-09,2.953730E-10
9.113770E+03,3.527088E-09,2.884962E-10
9.118653E+03,3.614221E-09,2.931321E-10
9.123536E+03,3.524160E-09,2.890537E-10
9.128419E+03,3.611091E-09,2.925417E-10
9.133302E+03,3.597018E-09,2.911854E-10
9.138185E+03,3.449935E-09,2.861098E-10
9.143067E+03,3.446999E-09,2.853754E-10
9.147950E+03,3.650743E-09,2.938864E-10
9.152833E+03,3.516348E-09,2.884783E-10
9.157716E+03,3.545842E-09,2.894412E-10
9.162599E+03,3.427081E-09,2.851956E-10
9.167481E+03,3.604637E-09,2.914842E-10
9.172364E+03,3.588033E-09,2.910994E-10
9.177247E+03,3.570258E-09,2.902009E-10
9.182130E+03,3.414578E-09,2.845566E-10
9.187013E+03,3.559324E-09,2.903104E-10
9.191895E+03,3.442309E-09,2.849126E-10
9.196778E+03,3.505600E-09,2.875758E-10
9.201661E+03,3.642348E-09,2.940932E-10
9.206544E+03,3.483530E-09,2.870391E-10
9.211427E+03,3.426296E-09,2.848205E-10
9.216310E+03,3.304784E-09,2.787112E-10
9.221192E+03,3.519081E-09,2.884508E-10
9.226075E+03,3.455411E-09,2.869434E-10
9.230958E+03,3.362811E-09,2.822622E-10
9.235841E+03,3.513032E-09,2.888899E-10
9.240724E+03,3.470250E-09,2.869199E-10
9.245606E+03,3.360271E-09,2.821594E-10
9.250489E+03,3.358702E-09,2.814006E-10
9.255372E+03,3.548770E-09,2.894865E-10
9.260255E+03,3.501305E-09,2.877458E-10
9.265138E+03,3.388002E-09,2.825184E-10
9.270020E+03,3.367105E-09,2.820890E-10
9.274903E+03,3.213745E-09,2.737398E-10
9.279786E+03,3.410275E-09,2.838322E-10
9.284669E+03,3.477270E-09,2.858319E-10
9.289552E+03,3.366320E-09,2.817097E-10
9.294435E+03,3.334675E-09,2.803534E-10
9.299317E+03,3.296778E-09,2.786641E-10
9.304200E+03,3.371214E-09,2.829485E-10
9.309083E+03,3.292677E-09,2.787068E-10
9.313966E+03,3.370623E-09,2.824396E-10
9.318849E+03,3.385269E-09,2.825466E-10
9.323731E+03,3.487638E-09,2.878838E-10
9.328614E+03,3.408335E-09,2.851314E-10
9.333497E+03,3.374917E-09,2.822665E-10
9.338380E+03,3.369062E-09,2.825845E-10
9.343263E+03,3.457545E-09,2.857262E-10
9.348145E+03,3.356163E-09,2.812975E-10
9.353028E+03,3.258298E-09,2.773645E-10
9.357911E+03,3.376478E-09,2.821214E-10
9.362794E+03,3.428245E-09,2.844169E-10
9.367677E+03,3.356551E-09,2.810345E-10
9.372560E+03,3.100847E-09,2.698586E-10
9.377442E+03,3.578466E-09,2.909956E-10
9.382325E+03,3.219423E-09,2.754029E-10
9.387208E+03,3.207316E-09,2.753986E-10
9.392091E+03,3.391326E-09,2.829992E-10
9.396974E+03,3.248537E-09,2.780443E-10
9.401856E+03,3.449927E-09,2.852180E-10
9.406739E+03,3.449547E-09,2.868008E-10
9.411622E+03,3.317877E-09,2.798781E-10
9.416505E+03,3.297368E-09,2.791799E-10
9.421388E+03,3.201056E-09,2.741402E-10
9.426270E+03,3.325690E-09,2.800569E-10
9.431153E+03,3.282714E-09,2.781573E-10
9.436036E+03,3.264752E-09,2.784756E-10
9.440919E+03,3.347372E-09,2.808704E-10
9.445802E+03,3.562454E-09,2.909054E-10
9.450685E+03,3.345625E-09,2.820523E-10
9.455567E+03,3.395241E-09,2.839861E-10
9.460450E+03,3.231926E-09,2.760631E-10
9.465333E+03,3.246580E-09,2.770935E-10
9.470216E+03,3.097143E-09,2.705719E-10
9.475099E+03,3.204777E-09,2.752932E-10
9.479981E+03,3.284283E-09,2.789249E-10
9.484864E+03,3.338193E-09,2.807062E-10
9.489747E+03,3.251667E-09,2.782200E-10
9.494630E+03,3.263571E-09,2.774404E-10
9.499513E+03,3.261040E-09,2.782529E-10
9.504395E+03,3.224704E-09,2.764027E-10
9.509278E+03,3.275096E-09,2.778441E-10
9.514161E+03,3.120209E-09,2.732701E-10
9.519044E+03,3.081122E-09,2.695314E-10
9.523927E+03,3.060604E-09,2.678569E-10
9.528810E+03,3.111215E-09,2.720310E-10
9.533692E+03,3.075461E-09,2.697274E-10
9.538575E+03,3.228028E-09,2.768940E-10
9.543458E+03,3.075452E-09,2.687812E-10
9.548341E+03,3.381371E-09,2.833584E-10
9.553224E+03,3.021939E-09,2.675970E-10
9.558106E+03,3.177813E-09,2.734564E-10
9.562989E+03,3.163961E-09,2.746658E-10
9.567872E+03,3.173528E-09,2.745645E-10
9.572755E+03,3.233495E-09,2.768366E-10
9.577638E+03,3.107883E-09,2.705910E-10
9.582520E+03,3.333704E-09,2.810118E-10
9.587403E+03,3.251659E-09,2.773028E-10
9.592286E+03,3.128206E-09,2.723844E-10
9.597169E+03,3.065303E-09,2.692967E-10
9.602052E+03,3.073512E-09,2.701529E-10
9.606935E+03,3.330777E-09,2.811716E-10
9.611817E+03,3.266305E-09,2.774118E-10
9.616700E+03,2.906493E-09,2.625467E-10
9.621583E+03,3.299714E-09,2.794161E-10
9.626466E+03,3.019197E-09,2.666731E-10
9.631349E+03,3.148910E-09,2.729646E-10
9.636231E+03,3.165909E-09,2.742473E-10
9.641114E+03,3.119221E-09,2.720793E-10
9.645997E+03,3.109249E-09,2.705764E-10
9.650880E+03,3.078776E-09,2.692865E-10
9.655763E+03,3.133867E-09,2.721903E-10
9.660645E+03,3.074870E-09,2.691935E-10
9.665528E+03,3.077410E-09,2.693012E-10
9.670411E+03,3.059237E-09,2.678717E-10
9.675294E+03,2.934629E-09,2.645840E-10
9.680177E+03,3.019206E-09,2.676267E-10
9.685060E+03,3.058858E-09,2.690959E-10
9.689942E+03,3.120006E-09,2.724719E-10
9.694825E+03,2.986388E-09,2.660746E-10
9.699708E+03,3.029363E-09,2.680600E-10
9.704591E+03,3.050261E-09,2.685119E-10
9.709474E+03,3.014119E-09,2.664554E-10
9.714356E+03,3.101640E-09,2.711955E-10
9.719239E+03,2.909033E-09,2.626572E-10
9.724122E+03,3.038931E-09,2.679562E-10
9.729005E+03,2.946331E-09,2.629371E-10
9.733888E+03,2.982861E-09,2.647419E-10
9.738771E+03,3.077418E-09,2.702455E-10
9.743653E+03,2.900427E-09,2.610848E-10
9.748536E+03,2.949275E-09,2.646982E-10
9.753419E+03,2.945749E-09,2.633585E-10
9.758302E+03,3.072533E-09,2.698938E-10
9.763185E+03,3.014136E-09,2.683607E-10
9.768067E+03,3.127025E-09,2.713260E-10
9.772950E+03,2.993221E-09,2.660000E-10
9.777833E+03,3.013545E-09,2.678241E-10
9.782716E+03,3.041866E-09,2.687382E-10
9.787599E+03,3.062772E-09,2.701337E-10
9.792481E+03,2.978179E-09,2.652053E-10
9.797364E+03,2.840266E-09,2.588172E-10
9.802247E+03,2.947124E-09,2.643090E-10
9.807130E+03,3.123912E-09,2.725638E-10
9.812013E+03,3.081712E-09,2.700646E-10
9.816896E+03,3.016472E-09,2.676563E-10
9.821778E+03,3.164146E-09,2.736016E-10
9.826661E+03,2.905903E-09,2.619981E-10
9.831544E+03,2.975251E-09,2.653746E-10
9.836427E+03,2.995963E-09,2.669262E-10
9.841310E+03,2.986784E-09,2.667534E-10
9.846192E+03,3.026630E-09,2.680896E-10
9.851075E+03,3.150673E-09,2.736117E-10
9.855958E+03,3.040103E-09,2.680793E-10
9.860841E+03,3.012760E-09,2.676415E-10
9.865724E+03,2.995372E-09,2.663867E-10
9.870606E+03,2.912154E-09,2.623453E-10
9.875489E+03,2.890270E-09,2.606399E-10
9.880372E+03,2.894378E-09,2.615700E-10
9.885255E+03,2.917047E-09,2.636751E-10
9.890138E+03,3.078397E-09,2.705043E-10
9.895021E+03,2.875826E-09,2.613586E-10
9.899903E+03,2.804326E-09,2.575301E-10
9.904786E+03,2.834605E-09,2.590214E-10
9.909669E+03,2.898875E-09,2.622149E-10
9.914552E+03,2.771888E-09,2.546293E-10
9.919435E+03,2.941463E-09,2.645089E-10
9.924317E+03,2.691040E-09,2.536923E-10
9.929200E+03,2.942053E-09,2.650523E-10
9.934083E+03,2.810586E-09,2.588693E-10
9.938966E+03,2.915276E-09,2.620331E-10
9.943849E+03,2.903161E-09,2.610544E-10
9.948731E+03,2.699628E-09,2.533066E-10
9.953614E+03,2.940088E-09,2.635591E-10
9.958497E+03,2.941648E-09,2.634037E-10
9.963380E+03,2.786753E-09,2.575872E-10
9.968263E+03,2.966663E-09,2.657427E-10
9.973146E+03,2.783429E-09,2.570589E-10
9.978028E+03,2.980921E-09,2.661343E-10
9.982911E+03,2.843202E-09,2.596268E-10
9.987794E+03,2.745515E-09,2.532111E-10
9.992677E+03,2.736935E-09,2.545995E-10
9.997560E+03,2.755301E-09,2.559587E-10
1.000244E+04,3.045773E-09,2.690472E-10
1.000733E+04,2.797493E-09,2.576073E-10
1.001221E+04,2.883048E-09,2.609995E-10
1.001709E+04,3.007487E-09,2.673458E-10
1.002197E+04,2.911572E-09,2.627676E-10
1.002686E+04,2.831678E-09,2.591947E-10
1.003174E+04,2.763696E-09,2.557211E-10
1.003662E+04,2.638868E-09,2.493753E-10
1.004150E+04,2.713102E-09,2.532957E-10
1.004639E+04,2.783817E-09,2.567712E-10
1.005127E+04,2.876805E-09,2.616261E-10
1.005615E+04,2.939311E-09,2.641195E-10
1.006104E+04,2.813117E-09,2.579958E-10
1.006592E+04,2.960605E-09,2.652607E-10
1.007080E+04,2.648444E-09,2.502838E-10
1.007568E+04,2.742992E-09,2.551017E-10
1.008057E+04,2.738302E-09,2.545839E-10
1.008545E+04,2.805887E-09,2.573711E-10
1.009033E+04,2.745532E-09,2.552154E-10
1.009522E+04,2.699038E-09,2.527380E-10
1.010010E+04,2.860775E-09,2.595702E-10
1.010498E+04,2.759992E-09,2.564737E-10
1.010986E+04,2.640041E-09,2.495076E-10
1.011475E+04,2.706850E-09,2.529361E-10
1.011963E+04,2.772883E-09,2.568949E-10
1.012451E+04,2.657437E-09,2.516299E-10
1.012940E+04,2.703138E-09,2.526909E-10
1.013428E+04,2.663495E-09,2.521380E-10
1.013916E+04,2.612892E-09,2.486554E-10
1.014404E+04,2.737914E-09,2.548741E-10
1.014893E+04,2.711153E-09,2.537488E-10
1.015381E+04,2.676774E-09,2.522736E-10
1.015869E+04,2.826396E-09,2.581283E-10
1.016358E+04,2.673247E-09,2.508676E-10
1.016846E+04,2.745135E-09,2.545059E-10
1.017334E+04,2.681464E-09,2.527961E-10
1.017822E+04,2.624222E-09,2.492541E-10
1.018311E+04,2.714274E-09,2.534259E-10
1.018799E+04,2.724044E-09,2.541745E-10
1.019287E+04,2.508582E-09,2.439757E-10
1.019775E+04,2.719353E-09,2.536548E-10
1.020264E+04,2.793595E-09,2.584974E-10
1.020752E+04,2.764480E-09,2.561388E-10
1.021240E+04,2.799450E-09,2.583745E-10
1.021729E+04,2.694153E-09,2.523619E-10
1.022217E+04,2.638674E-09,2.495235E-10
1.022705E+04,2.739668E-09,2.547962E-10
1.023193E+04,2.642783E-09,2.504948E-10
1.023682E+04,2.640623E-09,2.490628E-10
1.024170E+04,2.650004E-09,2.501201E-10
1.024658E+04,2.678528E-09,2.519646E-10
1.025147E+04,2.774444E-09,2.567355E-10
1.025635E+04,2.543940E-09,2.457855E-10
1.026123E+04,2.568937E-09,2.462299E-10
1.026611E+04,2.633418E-09,2.514734E-10
1.027100E+04,2.738496E-09,2.544387E-10
1.027588E+04,2.699620E-09,2.522989E-10
1.028076E+04,2.553709E-09,2.465572E-10
1.028565E+04,2.745144E-09,2.555049E-10
1.029053E+04,2.519921E-09,2.456252E-10
1.029541E+04,2.555852E-09,2.459407E-10
1.030029E+04,2.638480E-09,2.496716E-10
1.030518E+04,2.551170E-09,2.464395E-10
1.031006E+04,2.558198E-09,2.462088E-10
1.031494E+04,2.443148E-09,2.414602E-10
1.031983E+04,2.580470E-09,2.477152E-10
1.032471E+04,2.746502E-09,2.544902E-10
1.032959E+04,2.565816E-09,2.465621E-10
1.033447E+04,2.568937E-09,2.464655E-10
1.033936E+04,2.562492E-09,2.460102E-10
1.034424E+04,2.475182E-09,2.427294E-10
1.034912E+04,2.408963E-09,2.397554E-10
1.035400E+04,2.562694E-09,2.468939E-10
1.035889E+04,2.643567E-09,2.509213E-10
1.036377E+04,2.590434E-09,2.483322E-10
1.036865E+04,2.599419E-09,2.486665E-10
1.037354E+04,2.511316E-09,2.439431E-10
1.037842E+04,2.541198E-09,2.447792E-10
1.038330E+04,2.649034E-09,2.508579E-10
1.038818E+04,2.579880E-09,2.471338E-10
1.039307E+04,2.567773E-09,2.471289E-10
1.039795E+04,2.522452E-09,2.447044E-10
1.040283E+04,2.572852E-09,2.473636E-10
1.040772E+04,2.591024E-09,2.489109E-10
1.041260E+04,2.383366E-09,2.376273E-10
1.041748E+04,2.494130E-09,2.437001E-10
1.042236E+04,2.562104E-09,2.463105E-10
1.042725E+04,2.578521E-09,2.481785E-10
1.043213E+04,2.497842E-09,2.439544E-10
1.043701E+04,2.468736E-09,2.425066E-10
1.044190E+04,2.723268E-09,2.547555E-10
1.044678E+04,2.321830E-09,2.340646E-10
1.045166E+04,2.520689E-09,2.439806E-10
1.045654E+04,2.431025E-09,2.393358E-10
1.046143E+04,2.317536E-09,2.342733E-10
1.046631E+04,2.555658E-09,2.460910E-10
1.047119E+04,2.493734E-09,2.429570E-10
1.047608E+04,2.548825E-09,2.461717E-10
1.048096E+04,2.608016E-09,2.492971E-10
1.048584E+04,2.515804E-09,2.435910E-10
1.049072E+04,2.547846E-09,2.461233E-10
1.049561E+04,2.563479E-09,2.473266E-10
1.050049E+04,2.447240E-09,2.403533E-10
1.050537E+04,2.497842E-09,2.439544E-10
1.051025E+04,2.451348E-09,2.413615E-10
1.051514E+04,2.466003E-09,2.425393E-10
1.052002E+04,2.600583E-09,2.477731E-10
1.052490E+04,2.610361E-09,2.495616E-10
1.052979E+04,2.414818E-09,2.393805E-10
1.053467E+04,2.417948E-09,2.401016E-10
1.053955E+04,2.540616E-09,2.452318E-10
1.054443E+04,2.482015E-09,2.426476E-10
1.054932E+04,2.400957E-09,2.397006E-10
1.055420E+04,2.473621E-09,2.428980E-10
1.055908E+04,2.450960E-09,2.416676E-10
1.056397E+04,2.274956E-09,2.327771E-10
1.056885E+04,2.423803E-09,2.397273E-10
1.057373E+04,2.424199E-09,2.404804E-10
1.057861E+04,2.262251E-09,2.310530E-10
1.058350E+04,2.437276E-09,2.397158E-10
1.058838E+04,2.420487E-09,2.402225E-10
1.059326E+04,2.387281E-09,2.388019E-10
1.059815E+04,2.442566E-09,2.419190E-10
1.060303E+04,2.274172E-09,2.323173E-10
1.060791E+04,2.297415E-09,2.331218E-10
1.061279E+04,2.311875E-09,2.344988E-10
1.061768E+04,2.479282E-09,2.426803E-10
1.062256E+04,2.294099E-09,2.336310E-10
1.062744E+04,2.337075E-09,2.358896E-10
1.063233E+04,2.220254E-09,2.290522E-10
1.063721E+04,2.358360E-09,2.360902E-10
1.064209E+04,2.378878E-09,2.379883E-10
1.064697E+04,2.208139E-09,2.279320E-10
1.065186E+04,2.384733E-09,2.376106E-10
1.065674E+04,2.144856E-09,2.256940E-10
1.066162E+04,2.324572E-09,2.351167E-10
1.066650E+04,2.295668E-09,2.345444E-10
1.067139E+04,2.250153E-09,2.321478E-10
1.067627E+04,2.305227E-09,2.333366E-10
1.068115E+04,2.422824E-09,2.394353E-10
1.068604E+04,2.429464E-09,2.395067E-10
1.069092E+04,2.297415E-09,2.331218E-10
1.069580E+04,2.384936E-09,2.385254E-10
1.070068E+04,2.386302E-09,2.385088E-10
1.070557E+04,2.196420E-09,2.276021E-10
1.071045E+04,2.375942E-09,2.371049E-10
1.071533E+04,2.356606E-09,2.364199E-10
1.072022E+04,2.381224E-09,2.382653E-10
1.072510E+04,2.324175E-09,2.343463E-10
1.072998E+04,2.310314E-09,2.346733E-10
1.073486E+04,2.352902E-09,2.372338E-10
1.073975E+04,2.178847E-09,2.276666E-10
1.074463E+04,2.214787E-09,2.291216E-10
1.074951E+04,2.149344E-09,2.253133E-10
1.075440E+04,2.343326E-09,2.362752E-10
1.075928E+04,2.255029E-09,2.314586E-10
1.076416E+04,2.305817E-09,2.339524E-10
1.076904E+04,2.080004E-09,2.224745E-10
1.077393E+04,2.242914E-09,2.303500E-10
1.077881E+04,2.268899E-09,2.322266E-10
1.078369E+04,2.216736E-09,2.288735E-10
1.078858E+04,2.233153E-09,2.306310E-10
1.079346E+04,2.227484E-09,2.297539E-10
1.079834E+04,2.168875E-09,2.258684E-10
1.080322E+04,2.066919E-09,2.221544E-10
1.080811E+04,2.188414E-09,2.275444E-10
1.081299E+04,2.357770E-09,2.354800E-10
1.081787E+04,2.196429E-09,2.287187E-10
1.082275E+04,2.292538E-09,2.338062E-10
1.082764E+04,2.162041E-09,2.259563E-10
1.083252E+04,2.267726E-09,2.320845E-10
1.083740E+04,2.413848E-09,2.401513E-10
1.084229E+04,2.209708E-09,2.288682E-10
1.084717E+04,2.140756E-09,2.257468E-10
1.085205E+04,2.219478E-09,2.296968E-10
1.085693E+04,2.218111E-09,2.297141E-10
1.086182E+04,2.093089E-09,2.227941E-10
1.086670E+04,2.264790E-09,2.314295E-10
1.087158E+04,2.231584E-09,2.297020E-10
1.087647E+04,2.113210E-09,2.239986E-10
1.088135E+04,2.145835E-09,2.260037E-10
1.088623E+04,2.176696E-09,2.272140E-10
1.089111E+04,2.204047E-09,2.290990E-10
1.089600E+04,2.117311E-09,2.239454E-10
1.090088E+04,2.321054E-09,2.346954E-10
1.090576E+04,2.218507E-09,2.304999E-10
1.091065E+04,2.205026E-09,2.294041E-10
1.091553E+04,2.135280E-09,2.246862E-10
1.092041E+04,2.127468E-09,2.244631E-10
1.092529E+04,2.217326E-09,2.292482E-10
1.093018E+04,2.220068E-09,2.303223E-10
1.093506E+04,2.222599E-09,2.293401E-10
1.093994E+04,2.084104E-09,2.224209E-10
1.094483E+04,2.136453E-09,2.248329E-10
1.094971E+04,2.089377E-09,2.225156E-10
1.095459E+04,2.113210E-09,2.239986E-10
1.095947E+04,2.159308E-09,2.259915E-10
1.096436E+04,2.183538E-09,2.282455E-10
1.096924E+04,2.254262E-09,2.331915E-10
1.097412E+04,2.143489E-09,2.257116E-10
1.097901E+04,2.092895E-09,2.229599E-10
1.098389E+04,2.287459E-09,2.335578E-10
1.098877E+04,2.159122E-09,2.272786E-10
1.099365E+04,2.126101E-09,2.244808E-10
1.099854E+04,2.111658E-09,2.253148E-10
1.100342E+04,2.122786E-09,2.250095E-10
1.100830E+04,2.067898E-09,2.224690E-10
1.101318E+04,2.141346E-09,2.263832E-10
1.101807E+04,2.080789E-09,2.229545E-10
1.102295E+04,2.114392E-09,2.252796E-10
1.102783E+04,2.109692E-09,2.235564E-10
1.103272E+04,2.088398E-09,2.222010E-10
1.103760E+04,2.069846E-09,2.219521E-10
1.104248E+04,2.123959E-09,2.251561E-10
1.104736E+04,2.084492E-09,2.220883E-10
1.105225E+04,2.020619E-09,2.191352E-10
1.105713E+04,2.013777E-09,2.180606E-10
1.106201E+04,2.159105E-09,2.250257E-10
1.106690E+04,2.032540E-09,2.204679E-10
1.107178E+04,2.220844E-09,2.296795E-10
1.107666E+04,2.052071E-09,2.210351E-10
1.108154E+04,1.958306E-09,2.159523E-10
1.108643E+04,2.032928E-09,2.201323E-10
1.109131E+04,2.066919E-09,2.221544E-10
1.109619E+04,2.092701E-09,2.231256E-10
1.110108E+04,2.057546E-09,2.221132E-10
1.110596E+04,1.992289E-09,2.168414E-10
1.111084E+04,2.127274E-09,2.246277E-10
1.111572E+04,2.028625E-09,2.191951E-10
1.112061E+04,2.011440E-09,2.189246E-10
1.112549E+04,2.031165E-09,2.193274E-10
1.113037E+04,1.998937E-09,2.180915E-10
1.113526E+04,2.014173E-09,2.188884E-10
1.114014E+04,2.022964E-09,2.194361E-10
1.114502E+04,2.027858E-09,2.210242E-10
1.114990E+04,1.991327E-09,2.188591E-10
1.115479E+04,1.985261E-09,2.171033E-10
1.115967E+04,1.954788E-09,2.154935E-10
1.116455E+04,2.010461E-09,2.186049E-10
1.116943E+04,2.013785E-09,2.192258E-10
1.117432E+04,2.061250E-09,2.212437E-10
1.117920E+04,1.958306E-09,2.159523E-10
1.118408E+04,1.917288E-09,2.141371E-10
1.118897E+04,1.940531E-09,2.150097E-10
1.119385E+04,2.080780E-09,2.218089E-10
1.119873E+04,1.902051E-09,2.133225E-10
1.120361E+04,2.060262E-09,2.197711E-10
1.120850E+04,2.089968E-09,2.231612E-10
1.121338E+04,1.839739E-09,2.100515E-10
1.121826E+04,2.053825E-09,2.206824E-10
1.122315E+04,1.951852E-09,2.145175E-10
1.122803E+04,1.799884E-09,2.071169E-10
1.123291E+04,2.047380E-09,2.204373E-10
1.123779E+04,2.054610E-09,2.211664E-10
1.124268E+04,1.983312E-09,2.176317E-10
1.124756E+04,2.017497E-09,2.195085E-10
1.125244E+04,2.061250E-09,2.212437E-10
1.125733E+04,1.887203E-09,2.121567E-10
1.126221E+04,1.957134E-09,2.157995E-10
1.126709E+04,1.950697E-09,2.167275E-10
1.127197E+04,1.970421E-09,2.171343E-10
1.127686E+04,1.854781E-09,2.110539E-10
1.128174E+04,1.912791E-09,2.133468E-10
1.128662E+04,1.924704E-09,2.135257E-10
1.129151E+04,1.792469E-09,2.077472E-10
1.129639E+04,1.924121E-09,2.140443E-10
1.130127E+04,1.917878E-09,2.148079E-10
1.130615E+04,1.917094E-09,2.143096E-10
1.131104E+04,1.963773E-09,2.158787E-10
1.131592E+04,1.859464E-09,2.104713E-10
1.132080E+04,1.974522E-09,2.170794E-10
1.132568E+04,1.848918E-09,2.102710E-10
1.133057E+04,1.865327E-09,2.112535E-10
1.133545E+04,2.087437E-09,2.241705E-10
1.134033E+04,1.912403E-09,2.136930E-10
1.134522E+04,2.004412E-09,2.191840E-10
1.135010E+04,1.900870E-09,2.119694E-10
1.135498E+04,1.876455E-09,2.109279E-10
1.135986E+04,1.963782E-09,2.170556E-10
1.136475E+04,1.937603E-09,2.152184E-10
1.136963E+04,1.821575E-09,2.094356E-10
1.137451E+04,1.828594E-09,2.079425E-10
1.137940E+04,1.866694E-09,2.112347E-10
